Id,Label,package,in_degree,out_degree,betweenness,risk_score,is_topN,dependents_count,downloads,rank,is_seed
1176,no-case,no-case,0,0,0.000000,0.000000,True,2491087,115613585,1906,True
1177,node-addon-api,node-addon-api,0,0,0.000000,0.000000,True,722679,150260731,1317,True
1178,node-domexception,node-domexception,1,0,0.000000,0.003623,False,0,0,0,False
1179,node-fetch,node-fetch,2,3,0.000000,0.014475,True,1817321,355881464,326,True
1180,node-forge,node-forge,1,0,0.000000,0.003623,False,0,0,0,False
1181,node-int64,node-int64,1,0,0.000000,0.003623,True,1430044,137599770,1509,True
1182,node-releases,node-releases,1,0,0.000000,0.003623,True,3706114,305877844,382,True
1183,node-schedule,node-schedule,1,3,0.000000,0.010852,False,0,0,0,False
1184,nodemailer,nodemailer,1,0,0.000000,0.003623,False,0,0,0,False
1185,nopt,nopt,0,1,0.000000,0.002410,True,3268107,170881468,1103,True
1186,normalize-package-data,normalize-package-data,1,3,0.000000,0.010852,True,1182254,203319427,798,True
1187,normalize-path,normalize-path,1,0,0.000000,0.003623,True,2292539,344149873,338,True
1188,normalize-range,normalize-range,1,0,0.000000,0.003623,True,3193916,109470383,1964,True
1189,normalize-url,normalize-url,1,0,0.000000,0.003623,True,3314181,139228959,1398,True
1190,npm-run-path,npm-run-path,1,2,0.000000,0.008442,True,928087,351934319,330,True
1191,nth-check,nth-check,1,1,0.000000,0.006033,True,3045368,157070420,1175,True
1192,numbered,numbered,1,0,0.000000,0.003623,False,0,0,0,False
1193,nwsapi,nwsapi,0,0,0.000000,0.000000,True,2022080,120271299,1760,True
1194,oauth,oauth,1,0,0.000000,0.003623,False,0,0,0,False
1195,oauth-sign,oauth-sign,1,0,0.000000,0.003623,False,0,0,0,False
1196,object-assign,object-assign,3,0,0.000000,0.010870,True,2052350,288280230,516,True
1197,object-hash,object-hash,0,0,0.000000,0.000000,True,1803533,129734102,1566,True
1198,object-inspect,object-inspect,5,0,0.000000,0.018116,True,1680414,325388952,351,True
1199,object-keys,object-keys,4,0,0.000000,0.014493,True,4904,229515720,731,True
1200,object.assign,object.assign,2,6,0.000000,0.021704,True,1477109,223384020,747,True
1201,object.entries,object.entries,1,4,0.000000,0.013262,True,1821810,129025284,1576,True
1202,object.fromentries,object.fromentries,2,4,0.000000,0.016885,True,1845167,148052511,1327,True
1203,object.groupby,object.groupby,1,3,0.000000,0.010852,True,345709,111240925,1954,True
1204,object.values,object.values,3,4,0.000000,0.020508,True,1768320,170449532,1105,True
1205,obliterator,obliterator,1,0,0.000000,0.003623,False,0,0,0,False
1206,on-finished,on-finished,5,1,0.000032,0.024380,True,1780334,267123168,553,True
1207,on-headers,on-headers,2,0,0.000000,0.007246,True,3651378,116928612,1793,True
1208,once,once,5,1,0.000000,0.020526,True,2121111,315658091,363,True
1209,one-time,one-time,1,1,0.000000,0.006033,False,0,0,0,False
1210,onetime,onetime,1,1,0.000000,0.006033,True,2142669,385210193,308,True
1211,open,open,0,6,0.000000,0.014458,True,2432186,252571497,581,True
1212,optionator,optionator,1,6,0.000000,0.018081,True,1488780,301143973,388,True
1213,ora,ora,0,9,0.000000,0.021687,True,1095665,171113389,1102,True
1214,ospath,ospath,1,0,0.000000,0.003623,False,0,0,0,False
1215,own-keys,own-keys,1,3,0.000000,0.010852,True,0,112070695,1947,True
1216,p-cancelable,p-cancelable,1,0,0.000000,0.003623,False,0,0,0,False
1217,p-limit,p-limit,4,1,0.000000,0.016902,True,1094175,728550580,128,True
1218,p-locate,p-locate,1,1,0.000000,0.006033,True,1089447,757958832,124,True
1219,p-map,p-map,1,0,0.000000,0.003623,True,3047734,237707620,714,True
1220,p-queue,p-queue,1,2,0.000000,0.008442,False,0,0,0,False
1221,p-retry,p-retry,1,1,0.000000,0.006033,False,0,0,0,False
1222,p-timeout,p-timeout,1,0,0.000000,0.003623,False,0,0,0,False
1223,p-try,p-try,0,0,0.000000,0.000000,True,1532015,271630530,542,True
1224,pac-proxy-agent,pac-proxy-agent,1,8,0.000000,0.022900,False,0,0,0,False
1225,pac-resolver,pac-resolver,1,2,0.000000,0.008442,False,0,0,0,False
1226,package-json-from-dist,package-json-from-dist,1,0,0.000000,0.003623,True,0,184306097,956,True
1227,pako,pako,1,0,0.000000,0.003623,True,779528,172989398,991,True
1228,parent-module,parent-module,1,1,0.000000,0.006033,True,2884337,259073887,568,True
1229,parse-json,parse-json,4,3,0.000000,0.021722,True,2263531,362591733,321,True
1230,parse-ms,parse-ms,1,0,0.000000,0.003623,False,0,0,0,False
1231,parse5,parse5,4,1,0.000000,0.016902,True,3044435,264163734,563,True
1232,parse5-htmlparser2-tree-adapter,parse5-htmlparser2-tree-adapter,1,2,0.000000,0.008442,False,0,0,0,False
1233,parse5-parser-stream,parse5-parser-stream,1,1,0.000000,0.006033,False,0,0,0,False
1234,parseurl,parseurl,4,0,0.000000,0.014493,True,1734638,196702892,914,True
1235,path-exists,path-exists,0,0,0.000000,0.000000,True,1125905,521533089,157,True
1236,path-is-absolute,path-is-absolute,0,0,0.000000,0.000000,True,2056731,251638786,584,True
1237,path-key,path-key,2,0,0.000000,0.007246,True,1771596,503049689,159,True
1238,path-parse,path-parse,1,0,0.000000,0.003623,True,1929330,294560167,399,True
1239,path-scurry,path-scurry,1,2,0.000000,0.008442,True,88759,286050765,519,True
1240,path-to-regexp,path-to-regexp,1,0,0.000000,0.003623,True,4298330,377263414,311,True
1241,path-type,path-type,1,0,0.000000,0.003623,True,2428675,306585416,381,True
1242,pathe,pathe,0,0,0.000000,0.000000,True,65753,163785064,1140,True
1243,pathval,pathval,0,0,0.000000,0.000000,True,362120,106159003,1990,True
1244,paypal-rest-sdk,paypal-rest-sdk,1,2,0.000000,0.008442,False,0,0,0,False
1245,pdfkit,pdfkit,1,5,0.000000,0.015671,False,0,0,0,False
1246,pend,pend,1,0,0.000000,0.003623,False,0,0,0,False
1247,performance-now,performance-now,2,0,0.000000,0.007246,False,0,0,0,False
1248,pg-connection-string,pg-connection-string,1,0,0.000000,0.003623,False,0,0,0,False
1249,picocolors,picocolors,6,0,0.000000,0.021739,True,2113229,402137996,196,True
1250,picomatch,picomatch,6,0,0.000000,0.021739,True,1888591,707529157,131,True
1251,pify,pify,1,0,0.000000,0.003623,True,1598855,362568902,322,True
1252,pirates,pirates,1,0,0.000000,0.003623,True,2062809,180279088,969,True
1253,pkg-dir,pkg-dir,2,1,0.000000,0.009656,True,1644522,294368064,501,True
1254,playwright,playwright,1,1,0.000000,0.006033,False,0,0,0,False
1255,playwright-core,playwright-core,1,0,0.000000,0.003623,False,0,0,0,False
1256,png-js,png-js,1,0,0.000000,0.003623,False,0,0,0,False
1257,pnpm,pnpm,0,0,0.000000,0.000000,True,2954,150412880,1316,True
1258,possible-typed-array-names,possible-typed-array-names,2,0,0.000000,0.007246,True,0,198346068,912,True
1259,postcss,postcss,1,3,0.000000,0.010852,True,3705251,470581740,166,True
1260,postcss-load-config,postcss-load-config,0,1,0.000000,0.002410,True,2814519,107818219,1978,True
1261,postcss-selector-parser,postcss-selector-parser,0,2,0.000000,0.004819,True,3057693,295254683,397,True
1262,postcss-value-parser,postcss-value-parser,1,0,0.000000,0.003623,True,3512274,223256580,748,True
1263,powershell-utils,powershell-utils,2,0,0.000000,0.007246,False,0,0,0,False
1264,prelude-ls,prelude-ls,3,0,0.000000,0.010870,True,1488726,290061533,510,True
1265,prettier,prettier,0,0,0.000000,0.000000,True,1703312,241792144,702,True
1266,pretty-bytes,pretty-bytes,1,0,0.000000,0.003623,False,0,0,0,False
1267,pretty-format,pretty-format,12,3,0.000000,0.050707,True,2218177,541171141,153,True
1268,pretty-ms,pretty-ms,1,1,0.000000,0.006033,False,0,0,0,False
1269,proc-log,proc-log,1,0,0.000000,0.003623,True,121119,106944399,1985,True
1270,process,process,2,0,0.000000,0.007246,True,951523,148023085,1328,True
1271,process-nextick-args,process-nextick-args,0,0,0.000000,0.000000,True,1840796,204498574,795,True
1272,progress,progress,1,0,0.000000,0.003623,True,678995,107607577,1981,True
1273,promise-retry,promise-retry,1,2,0.000000,0.008442,False,0,0,0,False
1274,prompts,prompts,0,2,0.000000,0.004819,True,2075921,144168327,1360,True
1275,prop-types,prop-types,1,3,0.000000,0.010852,True,2311807,159199944,1160,True
1276,protobufjs,protobufjs,0,12,0.000000,0.028916,True,377915,121823229,1744,True
1277,proxy-addr,proxy-addr,1,2,0.000000,0.008442,True,4050584,178447812,972,True
1278,proxy-agent,proxy-agent,1,8,0.000000,0.022900,False,0,0,0,False
1279,proxy-from-env,proxy-from-env,3,0,0.000000,0.010870,True,559702,237995774,713,True
1280,psl,psl,0,1,0.000000,0.002410,True,1175612,136912192,1517,True
1281,pump,pump,1,2,0.000000,0.008442,True,959468,208797620,784,True
1282,punycode,punycode,4,0,0.000000,0.014493,True,2016724,466243042,169,True
1283,puppeteer,puppeteer,1,6,0.000000,0.018081,False,0,0,0,False
1284,puppeteer-core,puppeteer-core,1,7,0.000000,0.020491,False,0,0,0,False
1285,pure-rand,pure-rand,1,0,0.000000,0.003623,True,60919,121153539,1750,True
1286,qified,qified,1,1,0.000000,0.006033,False,0,0,0,False
1287,qs,qs,8,1,0.000209,0.056449,True,2110964,398795434,199,True
1288,querystring,querystring,1,0,0.000000,0.003623,False,0,0,0,False
1289,querystringify,querystringify,1,0,0.000000,0.003623,True,2603839,115034088,1913,True
1290,queue-microtask,queue-microtask,1,0,0.000000,0.003623,True,2080081,252792398,580,True
1291,quick-lru,quick-lru,1,0,0.000000,0.003623,True,1458896,113072691,1939,True
1292,randombytes,randombytes,0,1,0.000000,0.002410,True,1888601,152477042,1307,True
1293,range-parser,range-parser,2,0,0.000000,0.007246,True,1777583,204732725,794,True
1294,raw-body,raw-body,1,4,0.000000,0.013262,True,2366092,234022388,719,True
1295,react,react,1,0,0.000000,0.003623,True,2830385,117286823,1790,True
1296,react-dom,react-dom,1,1,0.000000,0.006033,True,2621774,107411174,1983,True
1297,react-is,react-is,2,0,0.000000,0.007246,True,2549171,476715394,163,True
1298,read-pkg,read-pkg,1,5,0.000000,0.015671,True,1042657,174300922,987,True
1299,read-pkg-up,read-pkg-up,0,3,0.000000,0.007229,True,4757,147328360,1334,True
1300,readable-stream,readable-stream,5,5,0.000000,0.030164,True,1100152,812952206,122,True
1301,readdirp,readdirp,1,0,0.000000,0.003623,True,4905460,376205034,313,True
1302,redent,redent,0,2,0.000000,0.004819,True,2222532,129255363,1573,True
1303,redis,redis,1,5,0.000000,0.015671,False,0,0,0,False
1304,redis-errors,redis-errors,2,0,0.000000,0.007246,False,0,0,0,False
1305,redis-parser,redis-parser,1,1,0.000000,0.006033,False,0,0,0,False
1306,reflect.getprototypeof,reflect.getprototypeof,2,8,0.000322,0.065067,True,363010,140228531,1388,True
1307,regenerate,regenerate,2,0,0.000000,0.007246,False,0,0,0,False
1308,regenerate-unicode-properties,regenerate-unicode-properties,1,1,0.000000,0.006033,True,3423176,113002511,1940,True
1309,regenerator-runtime,regenerator-runtime,0,0,0.000000,0.000000,True,4404245,222690978,749,True
1310,regexp.prototype.flags,regexp.prototype.flags,2,6,0.000032,0.025559,True,2663940,206002291,791,True
1311,regexpu-core,regexpu-core,1,6,0.000000,0.018081,True,4004137,124337111,1724,True
1312,regjsgen,regjsgen,1,0,0.000000,0.003623,True,3603178,108627479,1975,True
1313,regjsparser,regjsparser,1,1,0.000000,0.006033,True,4011433,152888129,1304,True
1314,request,request,1,20,0.000000,0.051816,False,0,0,0,False
1315,request-progress,request-progress,1,1,0.000000,0.006033,False,0,0,0,False
1316,require-directory,require-directory,0,0,0.000000,0.000000,True,4338986,278669538,535,True
1317,require-from-string,require-from-string,2,0,0.000000,0.007246,True,1639741,207512510,788,True
1318,require-in-the-middle,require-in-the-middle,1,2,0.000000,0.008442,False,0,0,0,False
1319,require-main-filename,require-main-filename,0,0,0.000000,0.000000,True,3489281,111741185,1950,True
1320,requires-port,requires-port,1,0,0.000000,0.003623,True,1725022,135962769,1525,True
1321,resolve,resolve,3,3,0.000000,0.018098,True,5229428,541700923,152,True
1322,resolve-alpn,resolve-alpn,1,0,0.000000,0.003623,False,0,0,0,False
1323,resolve-cwd,resolve-cwd,1,1,0.000000,0.006033,True,3467571,149568527,1322,True
1324,resolve-from,resolve-from,3,0,0.000000,0.010870,True,1092323,556567266,149,True
1325,resolve-pkg-maps,resolve-pkg-maps,1,0,0.000000,0.003623,False,0,0,0,False
1326,resolve.exports,resolve.exports,0,0,0.000000,0.000000,True,864584,113317560,1934,True
1327,responselike,responselike,2,1,0.000000,0.009656,False,0,0,0,False
1328,restore-cursor,restore-cursor,1,2,0.000000,0.008442,True,777868,260240072,567,True
1329,restructure,restructure,1,0,0.000000,0.003623,False,0,0,0,False
1330,retry,retry,2,0,0.000000,0.007246,True,2613336,226417331,740,True
1331,retry-as-promised,retry-as-promised,1,0,0.000000,0.003623,False,0,0,0,False
1332,reusify,reusify,1,0,0.000000,0.003623,True,2186430,277762250,537,True
1333,rfdc,rfdc,1,0,0.000000,0.003623,True,773148,131449466,1555,True
1334,rimraf,rimraf,1,2,0.000000,0.008442,True,1981265,461768608,172,True
1335,robust-predicates,robust-predicates,1,0,0.000000,0.003623,False,0,0,0,False
1336,rollup,rollup,1,1,0.000000,0.006033,True,1133301,203100026,799,True
1337,router,router,1,5,0.000000,0.015671,False,0,0,0,False
1338,run-applescript,run-applescript,1,0,0.000000,0.003623,False,0,0,0,False
1339,run-async,run-async,1,0,0.000000,0.003623,True,757656,111458744,1953,True
1340,run-parallel,run-parallel,1,1,0.000000,0.006033,True,1799977,265828405,559,True
1341,rw,rw,1,0,0.000000,0.003623,False,0,0,0,False
1342,rxjs,rxjs,1,1,0.000000,0.006033,True,2616591,279503766,529,True
1343,safe-array-concat,safe-array-concat,2,5,0.000016,0.021222,True,627345,172871423,992,True
1344,safe-buffer,safe-buffer,11,0,0.000000,0.039855,True,1261649,698588053,132,True
1345,safe-push-apply,safe-push-apply,2,2,0.000016,0.013993,True,0,124792436,1715,True
1346,safe-regex-test,safe-regex-test,4,3,0.000000,0.021722,True,648156,209653621,781,True
1347,safe-stable-stringify,safe-stable-stringify,2,0,0.000000,0.007246,False,0,0,0,False
1348,safer-buffer,safer-buffer,3,0,0.000000,0.010870,True,2151694,298418616,392,True
1349,sax,sax,2,0,0.000000,0.007246,True,4312111,189612209,936,True
1350,saxes,saxes,1,1,0.000000,0.006033,True,1780495,132596971,1548,True
1351,scheduler,scheduler,1,0,0.000000,0.003623,True,2143380,127962204,1585,True
1352,schema-utils,schema-utils,2,4,0.000000,0.016885,True,1725901,385959113,307,True
1353,scmp,scmp,1,0,0.000000,0.003623,False,0,0,0,False
1354,semver,semver,19,0,0.000000,0.068841,True,1325167,1980549407,100,True
1355,send,send,2,11,0.000000,0.033752,True,4993661,250396608,586,True
1356,sequelize,sequelize,1,16,0.000000,0.042177,False,0,0,0,False
1357,sequelize-pool,sequelize-pool,1,0,0.000000,0.003623,False,0,0,0,False
1358,serialize-javascript,serialize-javascript,1,0,0.000000,0.003623,True,1239571,186491547,946,True
1359,serve-static,serve-static,1,4,0.000000,0.013262,True,4975561,166108478,1129,True
1360,set-blocking,set-blocking,0,0,0.000000,0.000000,True,3960025,128570878,1579,True
1361,set-function-length,set-function-length,1,6,0.000019,0.020329,True,232877,214232356,770,True
1362,set-function-name,set-function-name,3,4,0.000000,0.020508,True,273676,174334925,986,True
1363,set-proto,set-proto,1,3,0.000011,0.012137,True,0,118310016,1778,True
1364,setprototypeof,setprototypeof,1,0,0.000000,0.003623,True,5068682,266837789,554,True
1365,sharp,sharp,1,3,0.000000,0.010852,False,0,0,0,False
1366,shebang-command,shebang-command,1,1,0.000000,0.006033,True,1885623,396968417,301,True
1367,shebang-regex,shebang-regex,1,0,0.000000,0.003623,True,1888701,424041893,186,True
1368,shell-quote,shell-quote,0,0,0.000000,0.000000,True,2355456,144740081,1352,True
1369,side-channel,side-channel,3,5,0.000273,0.055680,True,2287311,209378386,782,True
1370,side-channel-list,side-channel-list,1,2,0.000000,0.008442,True,0,228383453,737,True
1371,side-channel-map,side-channel-map,2,4,0.000016,0.018812,True,0,221031570,757,True
1372,side-channel-weakmap,side-channel-weakmap,1,5,0.000016,0.017599,True,0,226956431,739,True
1373,sift,sift,1,0,0.000000,0.003623,False,0,0,0,False
1374,signal-exit,signal-exit,5,0,0.000000,0.018116,True,1770605,632118844,137,True
1375,sisteransi,sisteransi,1,0,0.000000,0.003623,True,2074555,143177160,1366,True
1376,slash,slash,12,0,0.000000,0.043478,True,4015967,403546151,195,True
1377,slice-ansi,slice-ansi,2,2,0.000000,0.012066,True,3295,293888293,502,True
1378,smart-buffer,smart-buffer,1,0,0.000000,0.003623,True,1127360,117476032,1787,True
1379,socks,socks,1,2,0.000000,0.008442,True,1168429,125831109,1704,True
1380,socks-proxy-agent,socks-proxy-agent,3,3,0.000000,0.018098,True,956358,152743872,1305,True
1381,sorted-array-functions,sorted-array-functions,1,0,0.000000,0.003623,False,0,0,0,False
1382,source-map,source-map,2,0,0.000000,0.007246,True,1103771,950453200,116,True
1383,source-map-js,source-map-js,2,0,0.000000,0.007246,True,1275432,239447922,709,True
1384,source-map-support,source-map-support,2,2,0.000000,0.012066,True,1546799,317984926,358,True
1385,sparse-bitfield,sparse-bitfield,1,1,0.000000,0.006033,False,0,0,0,False
1386,spdx-correct,spdx-correct,1,2,0.000000,0.008442,True,4063,131212746,1557,True
1387,spdx-exceptions,spdx-exceptions,1,0,0.000000,0.003623,True,916734,134320999,1536,True
1388,spdx-expression-parse,spdx-expression-parse,2,2,0.000000,0.012066,True,1182840,155714961,1184,True
1389,spdx-license-ids,spdx-license-ids,2,0,0.000000,0.007246,True,1183052,149757317,1320,True
1390,split2,split2,0,0,0.000000,0.000000,True,423999,141184503,1383,True
1391,sprintf-js,sprintf-js,0,0,0.000000,0.000000,True,1492049,295663481,395,True
1392,sshpk,sshpk,1,9,0.000257,0.056145,False,0,0,0,False
1393,ssri,ssri,2,1,0.000000,0.009656,True,951034,139671197,1394,True
1394,stack-trace,stack-trace,1,0,0.000000,0.003623,False,0,0,0,False
1395,stack-utils,stack-utils,2,1,0.000000,0.009656,True,2122038,152050265,1309,True
1396,standard-as-callback,standard-as-callback,1,0,0.000000,0.003623,False,0,0,0,False
1397,statuses,statuses,4,0,0.000000,0.014493,True,5106018,403640204,194,True
1398,stdin-discarder,stdin-discarder,1,0,0.000000,0.003623,False,0,0,0,False
1399,stop-iteration-iterator,stop-iteration-iterator,1,2,0.000000,0.008442,True,466093,132772812,1547,True
1400,streamsearch,streamsearch,1,0,0.000000,0.003623,False,0,0,0,False
1401,streamx,streamx,1,3,0.000000,0.010852,False,0,0,0,False
1402,string-length,string-length,2,1,0.000000,0.009656,True,2142123,158923605,1164,True
1403,string-width,string-width,7,2,0.000000,0.030182,True,1106583,1145360489,110,True
1404,string-width-cjs,string-width-cjs,1,0,0.000000,0.003623,False,0,0,0,False
1405,string.prototype.matchall,string.prototype.matchall,1,13,0.000000,0.034948,True,1431234,124866757,1714,True
1406,string.prototype.repeat,string.prototype.repeat,1,2,0.000000,0.008442,False,0,0,0,False
1407,string.prototype.trim,string.prototype.trim,1,7,0.000000,0.020491,True,522694,181633350,961,True
1408,string.prototype.trimend,string.prototype.trimend,2,4,0.000000,0.016885,True,1790656,196650725,915,True
1409,string.prototype.trimstart,string.prototype.trimstart,1,3,0.000000,0.010852,True,1790728,185939048,948,True
1410,string_decoder,string_decoder,1,1,0.000000,0.006033,True,1091725,625484190,138,True
1411,strip-ansi,strip-ansi,8,1,0.000000,0.031395,True,2069298,1363086142,105,True
1412,strip-ansi-cjs,strip-ansi-cjs,1,0,0.000000,0.003623,False,0,0,0,False
1413,strip-bom,strip-bom,2,0,0.000000,0.007246,True,2046379,381672659,309,True
1414,strip-final-newline,strip-final-newline,1,0,0.000000,0.003623,True,1746604,278975869,532,True
1415,strip-indent,strip-indent,1,0,0.000000,0.003623,True,2444992,170272348,1107,True
1416,strip-json-comments,strip-json-comments,2,0,0.000000,0.007246,True,1783154,404391617,193,True
1417,stripe,stripe,1,1,0.000000,0.006033,False,0,0,0,False
1418,strnum,strnum,1,0,0.000000,0.003623,True,91935,153608847,1198,True
1419,strtok3,strtok3,1,1,0.000000,0.006033,False,0,0,0,False
1420,supports-color,supports-color,3,0,0.000000,0.010870,True,5765200,1346111791,106,True
1421,supports-preserve-symlinks-flag,supports-preserve-symlinks-flag,1,0,0.000000,0.003623,True,1245746,265429737,560,True
1422,svelte,svelte,1,14,0.000000,0.037358,False,0,0,0,False
1423,symbol-tree,symbol-tree,1,0,0.000000,0.003623,True,2132693,114774208,1919,True
1424,synckit,synckit,1,1,0.000000,0.006033,False,0,0,0,False
1425,systeminformation,systeminformation,1,0,0.000000,0.003623,False,0,0,0,False
1426,tagged-tag,tagged-tag,1,0,0.000000,0.003623,False,0,0,0,False
1427,tailwindcss,tailwindcss,0,0,0.000000,0.000000,True,1049673,120603635,1756,True
1428,tapable,tapable,2,0,0.000000,0.007246,True,1921112,216806695,764,True
1429,tar,tar,0,5,0.000000,0.012048,True,3179743,208361320,787,True
1430,tar-fs,tar-fs,1,2,0.000000,0.008442,True,404503,116630032,1798,True
1431,tar-stream,tar-stream,1,3,0.000000,0.010852,True,729382,180685783,968,True
1432,telecom-mas-agent,telecom-mas-agent,1,83,0.000000,0.203623,True,0,108747430,1973,True
1433,terser,terser,1,4,0.000000,0.013262,True,1771735,183237707,959,True
1434,terser-webpack-plugin,terser-webpack-plugin,1,5,0.000000,0.015671,True,1172164,137525662,1512,True
1435,test-exclude,test-exclude,1,3,0.000000,0.010852,True,2237876,195761813,921,True
1436,text-decoder,text-decoder,1,1,0.000000,0.006033,False,0,0,0,False
1437,text-hex,text-hex,1,0,0.000000,0.003623,False,0,0,0,False
1438,text-table,text-table,0,0,0.000000,0.000000,True,2282127,156710668,1177,True
1439,three,three,1,0,0.000000,0.003623,False,0,0,0,False
1440,throttleit,throttleit,1,0,0.000000,0.003623,False,0,0,0,False
1441,through,through,0,0,0.000000,0.000000,True,829588,159045932,1163,True
1442,through2,through2,0,1,0.000000,0.002410,True,849057,149670740,1321,True
1443,tiny-inflate,tiny-inflate,2,0,0.000000,0.007246,False,0,0,0,False
1444,tinyexec,tinyexec,0,0,0.000000,0.000000,True,0,116473693,1900,True
1445,tinyglobby,tinyglobby,1,2,0.000000,0.008442,True,0,155302684,1185,True
1446,tinyrainbow,tinyrainbow,2,0,0.000000,0.007246,False,0,0,0,False
1447,tldts,tldts,1,1,0.000032,0.009887,False,0,0,0,False
1448,tldts-core,tldts-core,1,0,0.000000,0.003623,False,0,0,0,False
1449,tmp,tmp,1,0,0.000000,0.003623,True,992625,215544384,766,True
1450,tmpl,tmpl,1,0,0.000000,0.003623,True,1401565,136369823,1520,True
1451,to-regex-range,to-regex-range,1,1,0.000000,0.006033,True,5300496,353603756,328,True
1452,toidentifier,toidentifier,1,0,0.000000,0.003623,True,4368444,206140944,789,True
1453,token-types,token-types,2,3,0.000000,0.014475,False,0,0,0,False
1454,toposort-class,toposort-class,1,0,0.000000,0.003623,False,0,0,0,False
1455,tough-cookie,tough-cookie,3,1,0.000064,0.020988,True,1773813,257249908,570,True
1456,tr46,tr46,1,1,0.000000,0.006033,True,2433040,429980793,181,True
1457,tree-kill,tree-kill,1,0,0.000000,0.003623,False,0,0,0,False
1458,triple-beam,triple-beam,3,0,0.000000,0.010870,False,0,0,0,False
1459,ts-api-utils,ts-api-utils,3,0,0.000000,0.010870,True,3608,185129322,955,True
1460,ts-node,ts-node,0,13,0.000000,0.031325,True,883542,134626523,1531,True
1461,tsconfig-paths,tsconfig-paths,1,3,0.000000,0.010852,True,914913,214124378,771,True
1462,tslib,tslib,138,0,0.000000,0.500000,True,1726336,1148431593,109,True
1463,tunnel-agent,tunnel-agent,2,1,0.000000,0.009656,True,4021,109155904,1969,True
1464,tweetnacl,tweetnacl,2,0,0.000000,0.007246,False,0,0,0,False
1465,twilio,twilio,1,7,0.000000,0.020491,False,0,0,0,False
1466,type-check,type-check,2,1,0.000000,0.009656,True,2192557,295778577,394,True
1467,type-detect,type-detect,1,0,0.000000,0.003623,True,1341557,189457789,937,True
1468,type-fest,type-fest,6,1,0.000000,0.024149,True,3278996,961163450,115,True
1469,type-is,type-is,3,3,0.000000,0.018098,True,1827489,221029274,758,True
1470,typed-array-buffer,typed-array-buffer,1,3,0.000000,0.010852,True,559526,180726558,967,True
1471,typed-array-byte-length,typed-array-byte-length,1,5,0.000008,0.016635,True,424998,171525206,999,True
1472,typed-array-byte-offset,typed-array-byte-offset,1,7,0.000185,0.042653,True,412885,166224052,1128,True
1473,typed-array-length,typed-array-length,1,6,0.000201,0.042171,True,617899,165403035,1134,True
1474,typed-query-selector,typed-query-selector,2,0,0.000000,0.007246,False,0,0,0,False
1475,typedarray,typedarray,1,0,0.000000,0.003623,False,0,0,0,False
1476,typescript,typescript,0,0,0.000000,0.000000,True,2104747,299373154,391,True
1477,uglify-js,uglify-js,0,0,0.000000,0.000000,True,2199119,125694080,1707,True
1478,uint8array-extras,uint8array-extras,1,0,0.000000,0.003623,False,0,0,0,False
1479,unbox-primitive,unbox-primitive,1,4,0.000161,0.032534,True,1097173,190909758,931,True
1480,undici,undici,1,0,0.000000,0.003623,True,98048,112506668,1943,True
1481,undici-types,undici-types,1,0,0.000000,0.003623,True,0,422147769,188,True
1482,unicode-canonical-property-names-ecmascript,unicode-canonical-property-names-ecmascript,1,0,0.000000,0.003623,True,3422841,113100370,1938,True
1483,unicode-match-property-ecmascript,unicode-match-property-ecmascript,1,2,0.000000,0.008442,True,3422853,112669111,1942,True
1484,unicode-match-property-value-ecmascript,unicode-match-property-value-ecmascript,1,0,0.000000,0.003623,True,3422854,118886514,1772,True
1485,unicode-properties,unicode-properties,1,2,0.000000,0.008442,False,0,0,0,False
1486,unicode-property-aliases-ecmascript,unicode-property-aliases-ecmascript,1,0,0.000000,0.003623,True,3422378,106204933,1989,True
1487,unicode-trie,unicode-trie,3,2,0.000000,0.015689,False,0,0,0,False
1488,unicorn-magic,unicorn-magic,4,0,0.000000,0.014493,False,0,0,0,False
1489,unique-filename,unique-filename,1,1,0.000000,0.006033,False,0,0,0,False
1490,unique-slug,unique-slug,1,1,0.000000,0.006033,True,919133,113422055,1932,True
1491,universal-user-agent,universal-user-agent,4,0,0.000000,0.014493,False,0,0,0,False
1492,universalify,universalify,2,0,0.000000,0.007246,True,3543281,421629735,189,True
1493,unpipe,unpipe,1,0,0.000000,0.003623,True,5053604,201525167,904,True
1494,unrs-resolver,unrs-resolver,1,1,0.000000,0.006033,False,0,0,0,False
1495,untildify,untildify,1,0,0.000000,0.003623,False,0,0,0,False
1496,update-browserslist-db,update-browserslist-db,1,2,0.000000,0.008442,True,1574874,283970380,520,True
1497,uri-js,uri-js,0,1,0.000000,0.002410,True,4745435,282901005,522,True
1498,url,url,1,2,0.000000,0.008442,False,0,0,0,False
1499,url-extras,url-extras,1,0,0.000000,0.003623,False,0,0,0,False
1500,url-parse,url-parse,1,2,0.000000,0.008442,True,2588673,116878598,1795,True
1501,url-template,url-template,1,0,0.000000,0.003623,False,0,0,0,False
1502,util,util,1,5,0.000000,0.015671,True,701284,142836671,1370,True
1503,util-deprecate,util-deprecate,1,0,0.000000,0.003623,True,2198932,281493243,526,True
1504,utils-merge,utils-merge,0,0,0.000000,0.000000,True,4948638,159393729,1158,True
1505,uuid,uuid,8,0,0.000000,0.028986,True,1006437,746048809,127,True
1506,v8-compile-cache-lib,v8-compile-cache-lib,1,0,0.000000,0.003623,True,191646,116405051,1901,True
1507,v8-to-istanbul,v8-to-istanbul,1,3,0.000000,0.010852,True,1099851,129562026,1567,True
